userid	shopid	itemid	cmtid	mtime	rating_star	comment	product_name	shop_name	shop_rating	avg_rating	rating_count	sold
790714325	637616510	18568644993	12246543912	11-08-2023 17:58:18	5	Hàng rất tốt	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
1062557389	637616510	18568644993	12680093134	25-09-2023 20:41:32	5	Ok rất đẹp hdhhxhhchdhdhhdhhdhhdhdhdhhđhhdhhđhdhdhh	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
1030670708	637616510	18568644993	12604490574	17-09-2023 04:35:51	5	Bao bìMẫu mãko thấy. Chất lượng sản phẩmbông. Y hình, hàng ko có gì để chê, gấu mịn to đủ ôm. Shop gói ok	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
1088935257	637616510	18568644993	12810068077	09-10-2023 12:58:54	5	Bao bìMẫu mãyepp. Chất lượng sản phẩmyepp. Độ tuổi sử dụng. Như mẫu luôn á mn. Tui săn lên giá cx rẻ à. Biết vậy đặt thêm con nữaa. Tiếp tục ủng hộ shopp	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
1062524239	637616510	18568644993	12843077277	12-10-2023 12:41:39	5	Chất lượng sản phẩmhơi cứng. Bao bìMẫu mãnhìn rất dth cute	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
998812432	637616510	18568644993	12820238965	10-10-2023 12:11:34	5	Bao bìMẫu mãtốt. chất lượng. Hầng đẹp lắm shop ơi. Êm và cũng tốt. C.ơn shop nhiều	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
1077024276	637616510	18568644993	12809196156	09-10-2023 11:35:38	5	Nhma k v is your dad your birthday or you today to have	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
480025689	637616510	18568644993	12633211958	20-09-2023 11:17:57	5	Chất lượng sản phẩmđẹp	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
826131502	637616510	18568644993	11647642636	03-06-2023 12:23:26	5	Chất lượng tốt	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
963497286	637616510	18568644993	12502240529	07-09-2023 11:29:03	5	Mua dc nha trẻ con thích	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
908845285	637616510	18568644993	12333064161	20-08-2023 09:36:55	5	Đc vừa túi tiền nên mua	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
931533259	637616510	18568644993	10697187125	04-02-2023 12:22:05	5	dth lắm nha ú nu àaa	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
1058349996	637616510	18568644993	12576191971	14-09-2023 05:28:58	5	Bao bìMẫu mãgshbsb	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
815620709	637616510	18568644993	11963359413	11-07-2023 16:30:14	5	Ok rất ổn	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
966600641	637616510	18568644993	12031422258	18-07-2023 21:30:12	5	Y như hình	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
871926148	637616510	18568644993	12627167923	23-09-2023 15:53:12	5	Đc đấy	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
692503543	637616510	18568644993	12809762162	09-10-2023 12:29:34	5	.đc oke	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
1072681345	637616510	18568644993	12578251084	14-09-2023 10:50:53	5	Hàng tối	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
680297672	637616510	18568644993	12039698967	19-07-2023 20:11:21	5	Đáng iu	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
470021752	637616510	18568644993	12754570452	03-10-2023 20:19:36	5	Đẹppoppopp	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
988541506	637616510	18568644993	12831611319	11-10-2023 13:01:21	5	Chất lượng sản phẩmtốt tỷ điểm	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
1001667076	637616510	18568644993	12831077509	11-10-2023 12:13:13	5	Đẹp nha	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
1077208923	637616510	18568644993	12712002364	29-09-2023 10:51:22	5	mắt bị nỗi khá buồn	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
522281610	637616510	18568644993	12620245624	03-10-2023 10:56:57	5	Chất lượng sản phẩmcuxng oke nma mùi hơi lợ. khá là oke ke la luôn ba chấm	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
1048000775	637616510	18568644993	12340948657	04-10-2023 17:44:30	5	Buồi	Gấu Bông Khủng Long Đuôi Tim ,Gối Ôm Hình Thú khủng Long Chất Liệu Cao Cấp Siêu Êm	Bé Cưng.SHOP	4.777796	4.5770750988142295	[253, 10, 4, 14, 27, 198]	342
userid	shopid	itemid	cmtid	mtime	rating_star	comment	product_name	shop_name	shop_rating	avg_rating	rating_count	sold
